county,,0-4,10-19,20-29,30-39,40-49,5-9,50-59,60-69,70+
62_jewish,2020-03-28,0.2889278346174904,1.3341659363886258,4.077769501030659,1.8824470980760637,1.8871747694288388,0.28933205451311217,1.8848520899114263,0.877036897654655,3.041478197520192
62_jewish,2020-03-29,0.28892783461748994,1.338713636661815,4.086864901577016,1.5899109825062467,1.745454411917116,0.28933205451311306,1.5923159743416022,0.7307688398697394,2.899757840008469
62_jewish,2020-03-30,0.1462759462759462,1.338713636661815,3.808013929997628,1.1651817200334662,1.4601506352340294,0.28933205451311306,1.1675867118688288,0.8766471307631463,2.471802174983843
62_jewish,2020-03-31,0.1462759462759462,1.338713636661815,3.091711039323087,1.306193129293213,1.4591282857453223,0.14627594627594664,1.0235082541429463,0.7325686730372638,1.183274851360629
62_jewish,2020-04-01,0.15766550522648082,1.0461617441099236,2.8674965004744024,0.8787548494158983,1.0203004469174815,0.0,1.0348978130934867,0.9016237372142726,1.0597780229857534
62_jewish,2020-04-02,0.15766550522648082,1.1822342578546383,2.8627468733969863,0.8692555952610661,0.724407284040943,0.0,1.1709703268382086,1.0424458780364318,1.0550283959083302
62_jewish,2020-04-03,0.4449241924851677,0.891498631442392,2.424904964201829,1.4437729697784505,0.5773010012580428,0.0,1.0238640440552942,0.8970780648302963,1.1986577395376798
62_jewish,2020-04-04,0.4449241924851677,0.4324600397023808,2.6690656122464134,1.5844128177353625,0.5773010012580428,0.0,1.011491028098881,0.7440652009169497,0.8926320117110009
62_jewish,2020-04-05,0.4449241924851677,0.28164428164427946,2.5068654082234048,1.7238441298285423,0.4264852431999486,0.278862624186365,1.2903536522852477,0.8834965130101367,0.8812475657460865
62_jewish,2020-04-06,0.4449241924851677,0.6995348023385368,2.7722961873622864,1.995856359629407,0.5657820834313654,0.6967531448806241,1.4230690418546885,1.0162119025795846,0.8812475657460865
62_jewish,2020-04-07,0.4449241924851677,0.862954715758459,2.7936823420337475,1.8752087555524142,0.42374832468290435,0.6967531448806241,1.4444551965261496,0.8741781438311236,0.7392138069976255
62_jewish,2020-04-08,0.46335198171932834,1.215141304679733,1.847689310674852,1.893636544786581,0.9520282080648244,0.6967531448806241,1.28678969129966,0.5588471333781726,0.42388279654466743
62_jewish,2020-04-09,0.46335198171932923,1.2613831590396671,2.1986963738590504,1.775935331144403,0.8112060672426935,0.6967531448806232,1.005145409655377,0.41802499255602754,0.4470037237246345
62_jewish,2020-04-10,0.6468725152398633,1.8890887867453046,2.8396990648617475,1.5152707704798303,0.6675767236133368,0.6967531448806241,1.3322952868052624,0.41802499255602044,0.30337438009528483
62_jewish,2020-04-11,0.6468725152398633,1.8890887867452975,2.1364998250771237,1.3746309225229183,0.6675767236133581,0.6967531448806223,1.1916554388483362,0.41802499255602044,0.30337438009529194
62_jewish,2020-04-12,0.6746212356390018,1.9975610573964815,2.314917492101401,1.4042145437699673,0.8315464350627906,0.4431166301480225,1.0717173042206838,0.3895885620594015,0.31025450283394207
62_jewish,2020-04-13,0.6964035076246766,1.6648194181007696,2.0072361557388803,1.1189978615338987,0.8209630202012903,0.04502817489528432,0.9178766360394377,0.19812396953924605,0.4251064823947672
62_jewish,2020-04-14,0.7232051727200908,1.6061696500538432,2.1508171334119055,1.1188244536951544,0.9793364957650965,0.06939332498202688,0.9079571681659928,0.30533062992092397,0.5664243528978687
62_jewish,2020-04-15,0.570955363958511,1.3471894143198,2.4239334241465826,1.0879596630378643,0.5919499369685326,0.09106922107207893,1.0445153135333456,0.400704572717153,0.6921445502201777
62_jewish,2020-04-16,0.586013543287736,1.0781670702389192,2.104588819729571,1.015734596404684,0.6809300875503084,0.10475847500774194,1.1307576133280008,0.46093729003406025,0.6075991550449018
